ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
-5.511537194252014160e-01,3.424480855464935303e-01,7.715034484863281250e-01,5.824902653694152832e-01,-5.759984254837036133e-01,-5.445280075073242188e-01,1.800557374954223633e-01,-1.147343635559082031e+00,-6.519588232040405273e-01,1.219429492950439453e+00,9.876431822776794434e-01,2.106606006622314453e+00,6.672024726867675781e-01,1.513810873031616211e+00
2.260578125715255737e-01,-4.831075668334960938e-01,8.932248950004577637e-01,1.291946321725845337e-01,-5.082213878631591797e-01,8.312551379203796387e-01,-1.844852864742279053e-01,-3.169123530387878418e-01,8.348738551139831543e-01,-2.006947994232177734e+00,-1.196074962615966797e+00,-5.900834202766418457e-01,-6.767500042915344238e-01,3.089525103569030762e-01
-1.677667051553726196e-01,4.894385337829589844e-01,4.485394656658172607e-01,-5.134595632553100586e-01,1.835056245326995850e-01,5.709883570671081543e-02,8.363161683082580566e-01,1.169362187385559082e+00,8.661996722221374512e-01,-2.013221025466918945e+00,1.945987343788146973e+00,-2.935664415359497070e+00,-1.712844133377075195e+00,-2.166565418243408203e+00
4.699502289295196533e-01,-4.885266721248626709e-02,7.758926749229431152e-01,8.457456231117248535e-01,3.716953694820404053e-01,6.432829052209854126e-02,-3.773841559886932373e-01,2.527114629745483398e+00,-2.706903815269470215e-01,-2.586798429489135742e+00,-1.165446162223815918e+00,-2.492094278335571289e+00,-1.936245918273925781e+00,-7.066122293472290039e-01
-9.919974952936172485e-02,1.584502309560775757e-02,1.105683684349060059e+00,5.195683836936950684e-01,-4.341371655464172363e-01,-3.417545258998870850e-01,6.517495512962341309e-01,2.874772787094116211e+00,4.773779511451721191e-01,1.246493980288505554e-01,8.863724470138549805e-01,5.784138441085815430e-01,1.867010235786437988e+00,1.956166028976440430e+00
-3.391871750354766846e-01,2.941243536770343781e-02,1.118061780929565430e+00,5.193622112274169922e-01,-1.615325063467025757e-01,-6.423054933547973633e-01,5.400127768516540527e-01,8.325054049491882324e-01,-2.556332945823669434e-01,-1.770104765892028809e+00,6.571550965309143066e-01,1.803437590599060059e+00,-8.963738679885864258e-01,-2.849018335342407227e+00
2.850542366504669189e-01,-3.416924476623535156e-01,7.934945225715637207e-01,4.988602399826049805e-01,7.886810898780822754e-01,2.052260329946875572e-03,3.593274652957916260e-01,5.905333757400512695e-01,6.623999029397964478e-02,-1.592296481132507324e+00,-1.384466886520385742e+00,-2.753068447113037109e+00,-1.092199325561523438e+00,-3.052571535110473633e+00
-4.824243858456611633e-02,-7.562449574470520020e-01,-2.011582255363464355e-02,8.058947324752807617e-01,2.369405031204223633e-01,1.598750352859497070e-01,5.184910893440246582e-01,-2.032763719558715820e+00,2.081062793731689453e+00,1.659612178802490234e+00,-6.152174472808837891e-01,-6.222332715988159180e-01,3.605717718601226807e-01,1.083839982748031616e-01
1.358505636453628540e-01,-6.559880971908569336e-01,3.700979053974151611e-02,3.153034150600433350e-01,1.367123238742351532e-02,5.831386446952819824e-01,7.485626935958862305e-01,1.405944347381591797e+00,-1.806972265243530273e+00,-2.432004690170288086e+00,-9.027103185653686523e-01,1.956863641738891602e+00,1.738385558128356934e+00,-9.279333353042602539e-01
1.281936317682266235e-01,-3.532570004463195801e-01,9.885915517807006836e-01,-2.480707466602325439e-01,-2.310509234666824341e-01,8.023786544799804688e-01,-4.911873638629913330e-01,2.749204158782958984e+00,-9.361617565155029297e-01,6.311731338500976562e-01,-1.279569864273071289e+00,2.549973249435424805e+00,3.137685656547546387e-01,-1.459311246871948242e+00
-7.197219133377075195e-01,2.222668975591659546e-01,9.490769356489181519e-02,-5.161921977996826172e-01,7.942504435777664185e-02,8.376672863960266113e-01,1.598460525274276733e-01,-5.510742068290710449e-01,-1.648435831069946289e+00,-2.537512540817260742e+00,-8.618359565734863281e-01,2.652642965316772461e+00,1.268961548805236816e+00,2.789878845214843750e+00
-2.669783532619476318e-01,5.845706462860107422e-01,8.663907647132873535e-01,-1.769868731498718262e-01,8.632754534482955933e-02,2.691618800163269043e-01,9.427487254142761230e-01,2.231899738311767578e+00,1.311708569526672363e+00,4.444292187690734863e-01,8.134289979934692383e-01,2.765628576278686523e+00,2.646000385284423828e-01,1.649135828018188477e+00
6.667305529117584229e-02,7.443773150444030762e-01,9.109470993280410767e-02,-8.970405906438827515e-02,8.704768121242523193e-02,-4.648525416851043701e-01,8.765203952789306641e-01,1.527877211570739746e+00,1.932032346725463867e+00,-2.441983222961425781e-01,-1.645338386297225952e-01,5.152388811111450195e-01,-1.979828834533691406e+00,-2.344083547592163086e+00
-6.088407039642333984e-01,-2.529409527778625488e-01,8.494994640350341797e-01,-4.429900944232940674e-01,-3.955218791961669922e-01,3.603969812393188477e-01,7.193303704261779785e-01,-2.566184520721435547e+00,5.598812699317932129e-01,2.932630062103271484e+00,7.410513758659362793e-01,-1.602626800537109375e+00,-7.718654870986938477e-01,2.782159566879272461e+00
-5.837507843971252441e-01,3.088327050209045410e-01,-5.902604013681411743e-02,-5.340614318847656250e-01,-5.388173460960388184e-01,1.899561733007431030e-01,6.231942176818847656e-01,9.793799370527267456e-02,-2.053666830062866211e+00,1.971178174018859863e+00,-1.054496049880981445e+00,-2.415130615234375000e+00,7.275841236114501953e-01,1.961333751678466797e+00
-5.949121117591857910e-01,-3.208864927291870117e-01,-9.466002136468887329e-02,6.395669579505920410e-01,6.704499125480651855e-01,8.673409372568130493e-02,-3.659620583057403564e-01,-2.515895605087280273e+00,1.807028412818908691e+00,-1.391227245330810547e-01,-6.134989261627197266e-01,2.339919567108154297e+00,-9.672931432723999023e-01,2.731289148330688477e+00
1.493016332387924194e-01,4.503057003021240234e-01,-9.923682361841201782e-02,-5.283747315406799316e-01,4.926410317420959473e-01,6.265037655830383301e-01,-2.926055788993835449e-01,1.086580634117126465e+00,1.717100143432617188e+00,-5.938033573329448700e-03,-1.258033871650695801e+00,1.397064089775085449e+00,1.561340212821960449e+00,-1.791187524795532227e+00
2.510503232479095459e-01,2.499413341283798218e-01,9.012178182601928711e-01,-2.742825746536254883e-01,3.931773006916046143e-01,8.560994267463684082e-01,-1.930662393569946289e-01,-1.763818621635437012e+00,-1.048473358154296875e+00,7.037681341171264648e-01,-1.440962433815002441e+00,-2.333952665328979492e+00,1.760079979896545410e+00,1.073975205421447754e+00
2.948790490627288818e-01,2.926583588123321533e-01,1.155957341194152832e+00,-1.011766716837882996e-01,2.028593569993972778e-01,2.552475333213806152e-01,9.399255514144897461e-01,9.697779417037963867e-01,4.767973423004150391e-01,1.568056702613830566e+00,1.737256944179534912e-01,-2.716265201568603516e+00,-7.417476177215576172e-02,7.371156811714172363e-01
3.220461905002593994e-01,-2.682792842388153076e-01,-9.552275389432907104e-02,-5.371934771537780762e-01,5.260004401206970215e-01,-2.959933280944824219e-01,5.891812443733215332e-01,-4.545311257243156433e-02,2.033076763153076172e+00,2.355844020843505859e+00,1.544695377349853516e+00,-5.456214025616645813e-02,2.029027700424194336e+00,2.541241168975830078e+00
1.644383519887924194e-01,1.391859054565429688e-01,8.517333269119262695e-01,3.600526452064514160e-01,1.514103859663009644e-01,3.203985393047332764e-01,8.630073666572570801e-01,-1.303924083709716797e+00,-1.164095044136047363e+00,4.549403488636016846e-01,-1.867579817771911621e+00,1.775903344154357910e+00,-9.081265330314636230e-02,2.490372210741043091e-01
-9.080788493156433105e-02,3.940125405788421631e-01,9.507682919502258301e-01,-8.730047196149826050e-02,3.369723260402679443e-01,8.971959352493286133e-01,-2.717861533164978027e-01,1.468820404261350632e-02,-4.451975226402282715e-01,1.105755686759948730e+00,-1.362193107604980469e+00,2.827650547027587891e+00,8.304049372673034668e-01,-2.439148873090744019e-01
-4.621376991271972656e-01,-6.324993371963500977e-01,-4.775570333003997803e-02,4.836351573467254639e-01,8.016746044158935547e-01,-3.491902053356170654e-01,-3.848429769277572632e-02,1.122797966003417969e+00,-2.044883728027343750e+00,-1.716429829597473145e+00,3.393264412879943848e-01,-1.035882353782653809e+00,4.724037945270538330e-01,-1.467904567718505859e+00
-8.294774889945983887e-01,-2.068049907684326172e-01,5.507842898368835449e-01,7.032386064529418945e-01,-7.749718427658081055e-02,-6.716184616088867188e-01,2.199507951736450195e-01,2.881810069084167480e-01,-1.101068973541259766e+00,-1.700400263071060181e-01,4.736853539943695068e-01,-7.956220507621765137e-01,-5.152142606675624847e-03,-1.768256545066833496e+00
-4.299362003803253174e-01,-3.998329043388366699e-01,7.914939522743225098e-01,-1.675922423601150513e-02,9.162005782127380371e-01,-4.003266990184783936e-01,5.842711776494979858e-03,1.191052675247192383e+00,-5.348681807518005371e-01,2.102613210678100586e+00,-9.230856895446777344e-01,-1.899575471878051758e+00,-1.545080661773681641e+00,4.636023044586181641e-01
-3.666495084762573242e-01,6.845600605010986328e-01,3.874382674694061279e-01,-6.173403859138488770e-01,9.663219004869461060e-02,5.021862387657165527e-01,5.977976322174072266e-01,-1.610717296600341797e+00,-1.676061749458312988e+00,-1.365149378776550293e+00,-1.106656789779663086e+00,-4.022220075130462646e-01,-4.989545345306396484e-01,-2.163417577743530273e+00
2.531751990318298340e-01,-5.024268627166748047e-01,3.160967528820037842e-01,-6.293144822120666504e-01,3.435900509357452393e-01,6.836015582084655762e-01,1.363747864961624146e-01,2.724638462066650391e+00,-1.467969655990600586e+00,1.813872456550598145e+00,-1.354624271392822266e+00,-2.386547857895493507e-03,2.075804233551025391e+00,2.134301662445068359e+00
5.060511231422424316e-01,4.185211360454559326e-01,8.388186693191528320e-01,-1.788570135831832886e-01,4.996865689754486084e-01,7.424226999282836914e-01,4.088178873062133789e-01,1.009214147925376892e-01,9.238809943199157715e-01,1.693199634552001953e+00,-8.376148939132690430e-01,3.687369823455810547e-01,2.841445803642272949e-01,-6.206274628639221191e-01
-4.020218253135681152e-01,-7.672141790390014648e-01,1.197945177555084229e-01,1.767830103635787964e-01,7.260833978652954102e-01,-6.522514820098876953e-01,-1.269589811563491821e-01,1.130705952644348145e+00,-1.842915415763854980e+00,1.862233877182006836e+00,-9.827142953872680664e-02,7.706178426742553711e-01,-2.100476473569869995e-01,-1.010025739669799805e+00
1.691239699721336365e-02,2.590340673923492432e-01,9.892584085464477539e-01,8.887394666671752930e-01,-1.915620118379592896e-01,-3.315936625003814697e-01,-2.519758641719818115e-01,-8.250679373741149902e-01,2.527936398983001709e-01,2.562617301940917969e+00,-1.014881849288940430e+00,-2.849354267120361328e+00,-1.586556792259216309e+00,2.244127035140991211e+00
7.942022681236267090e-01,-1.325283050537109375e-01,3.843751549720764160e-01,-3.061618655920028687e-02,7.151326537132263184e-01,5.864803791046142578e-01,3.790629506111145020e-01,2.748188972473144531e+00,-1.261001348495483398e+00,4.503667652606964111e-01,6.246783137321472168e-01,-1.931325316429138184e+00,1.174156069755554199e+00,-8.850885629653930664e-01
3.029053509235382080e-01,-3.377761244773864746e-01,6.979287862777709961e-01,7.380699515342712402e-01,-5.345958471298217773e-01,2.971423566341400146e-01,2.848971784114837646e-01,1.027746915817260742e+00,-5.238608270883560181e-02,1.403574466705322266e+00,1.632088661193847656e+00,-7.057389020919799805e-01,-8.942079544067382812e-01,8.045840263366699219e-01
6.585478186607360840e-01,5.212620496749877930e-01,4.043949842453002930e-01,5.128193497657775879e-01,6.138814091682434082e-01,4.816188514232635498e-01,3.580631017684936523e-01,-2.107512235641479492e+00,-1.392456412315368652e+00,1.826030254364013672e+00,-6.811462640762329102e-01,7.789920568466186523e-01,3.000747859477996826e-01,2.131313562393188477e+00
4.442771971225738525e-01,6.605200171470642090e-01,5.270297527313232422e-01,2.837447635829448700e-02,2.677337825298309326e-01,8.826143145561218262e-01,3.853642642498016357e-01,-2.543695449829101562e+00,-1.415813326835632324e+00,-1.612787127494812012e+00,-7.670586705207824707e-01,-1.238116264343261719e+00,-9.740093946456909180e-01,8.835817575454711914e-01
1.197144985198974609e-01,3.595951795578002930e-01,9.976961612701416016e-01,7.239564657211303711e-01,-6.437612771987915039e-01,-1.456540673971176147e-01,-2.006075680255889893e-01,-1.357441067695617676e+00,-2.308091074228286743e-01,2.152936935424804688e+00,-5.731738209724426270e-01,5.157923102378845215e-01,1.949990987777709961e+00,-5.254109501838684082e-01
-1.068196967244148254e-01,6.968988776206970215e-01,-3.809187561273574829e-02,8.255854249000549316e-01,3.162386417388916016e-01,-4.071130156517028809e-01,-2.294795215129852295e-01,-1.875856995582580566e+00,-1.997629523277282715e+00,1.351628661155700684e+00,6.786784529685974121e-01,2.613607645034790039e+00,8.406773805618286133e-01,-2.565238714218139648e+00
3.390690386295318604e-01,2.563594281673431396e-01,6.278274655342102051e-01,7.830758690834045410e-01,-3.007003664970397949e-01,-1.959400251507759094e-02,5.440474748611450195e-01,-1.976593017578125000e+00,-1.662910699844360352e+00,-2.588507890701293945e+00,1.586257100105285645e+00,2.874116003513336182e-01,-1.983958125114440918e+00,-6.291147470474243164e-01
3.847300708293914795e-01,-4.365414679050445557e-01,4.123202860355377197e-01,-1.856919229030609131e-01,1.554761379957199097e-01,7.610005736351013184e-01,6.018503904342651367e-01,1.572520017623901367e+00,-1.745673298835754395e+00,-1.409636616706848145e+00,-1.443983435630798340e+00,9.187955856323242188e-01,1.614658474922180176e+00,-1.164488434791564941e+00
1.932991892099380493e-01,1.317715346813201904e-01,8.543363213539123535e-01,1.672986149787902832e-01,-6.946597099304199219e-01,2.404058575630187988e-01,6.570114493370056152e-01,-1.498979210853576660e+00,-9.040445089340209961e-01,7.505514621734619141e-01,-1.544502854347229004e+00,2.008804798126220703e+00,-1.974715948104858398e+00,9.990648627281188965e-01
1.844711005687713623e-01,-3.605227172374725342e-01,2.391915321350097656e-01,8.507199883460998535e-01,-4.587698876857757568e-01,-1.704175770282745361e-01,-1.917381733655929565e-01,2.138471603393554688e+00,-7.321950197219848633e-01,-1.415006071329116821e-01,1.989598155021667480e+00,2.408312559127807617e-01,-9.533082246780395508e-01,-3.369231522083282471e-01
-6.952847838401794434e-01,1.109049916267395020e-01,8.826147317886352539e-01,-5.580437183380126953e-01,-6.546998023986816406e-02,6.692960262298583984e-01,4.861518740653991699e-01,2.786319732666015625e+00,8.278008103370666504e-01,-1.916503071784973145e+00,4.087597429752349854e-01,7.776516079902648926e-01,5.690519213676452637e-01,3.908590078353881836e-01
5.527998805046081543e-01,-2.009138315916061401e-01,8.731223344802856445e-01,1.123059317469596863e-01,8.866630196571350098e-01,-3.508999347686767578e-01,2.794376313686370850e-01,1.392132788896560669e-01,5.844545960426330566e-01,-1.129492402076721191e+00,-6.401799321174621582e-01,2.353953719139099121e-01,1.276356935501098633e+00,-3.551551997661590576e-01
-2.780760824680328369e-01,-1.538513600826263428e-01,6.680666804313659668e-01,1.124291121959686279e-01,1.584037095308303833e-01,2.162165194749832153e-01,9.568272829055786133e-01,-7.964577674865722656e-01,-1.006117939949035645e+00,-1.165621757507324219e+00,-2.094008445739746094e+00,1.871501326560974121e+00,1.457474827766418457e+00,-9.536527991294860840e-01
-3.668683767318725586e-01,-1.365634799003601074e-01,4.705684781074523926e-01,7.860757708549499512e-01,-9.239908307790756226e-03,6.093618273735046387e-01,-1.033328846096992493e-01,-1.827830076217651367e-01,-2.059556484222412109e+00,2.504722833633422852e+00,1.872211337089538574e+00,-1.360867321491241455e-01,-2.056140661239624023e+00,-4.249465167522430420e-01
-3.287552893161773682e-01,7.880650758743286133e-01,4.863823652267456055e-01,-8.039685487747192383e-01,8.783391118049621582e-02,2.691343426704406738e-01,5.229595303535461426e-01,-1.228821873664855957e+00,-1.125882387161254883e+00,-2.924227237701416016e+00,-5.292792916297912598e-01,-5.237698554992675781e-01,2.536495029926300049e-01,-6.429229974746704102e-01
-4.440121948719024658e-01,-6.877295970916748047e-01,6.525142788887023926e-01,4.918143749237060547e-01,-4.942320585250854492e-01,2.508051097393035889e-01,6.715282201766967773e-01,-1.998198986053466797e+00,9.932369589805603027e-01,-6.543952822685241699e-01,-5.095325708389282227e-01,-1.406503319740295410e+00,-3.257229328155517578e-01,-1.590926408767700195e+00
2.695444524288177490e-01,7.221279144287109375e-01,1.138988435268402100e-01,5.719705820083618164e-01,7.915533781051635742e-01,1.683508455753326416e-01,-1.339813619852066040e-01,1.569801807403564453e+00,1.717213034629821777e+00,1.825186371803283691e+00,7.734194397926330566e-01,-1.277753233909606934e+00,1.017569780349731445e+00,1.886404752731323242e+00
4.154675900936126709e-01,-6.622749567031860352e-01,5.135716199874877930e-01,-1.633565127849578857e-01,6.970247030258178711e-01,-6.349227428436279297e-01,-2.904209196567535400e-01,-5.168387889862060547e-01,1.480662107467651367e+00,-1.884633660316467285e+00,-8.813411593437194824e-01,8.123376369476318359e-01,4.931438267230987549e-01,-1.391953468322753906e+00
-2.705219984054565430e-01,-3.826732635498046875e-01,5.786662176251411438e-02,1.244941502809524536e-01,8.076233267784118652e-01,-4.293899238109588623e-01,-3.845387995243072510e-01,7.284355759620666504e-01,-1.307784557342529297e+00,-2.851964950561523438e+00,-1.886496782302856445e+00,2.075206190347671509e-01,-1.315541505813598633e+00,-2.429573059082031250e+00
5.245777368545532227e-01,-4.559253454208374023e-01,6.765574216842651367e-01,5.384616851806640625e-01,-3.844956755638122559e-01,7.021480798721313477e-01,-2.630784213542938232e-01,-1.369623541831970215e+00,9.014106988906860352e-01,1.347680449485778809e+00,-1.119200825691223145e+00,-2.072884559631347656e+00,-2.689390629529953003e-02,-9.656994342803955078e-01
4.136421084403991699e-01,-7.000631093978881836e-01,6.959831714630126953e-01,1.479821354150772095e-01,5.653869509696960449e-01,-5.883276462554931641e-02,8.093068599700927734e-01,-1.118126392364501953e+00,1.254384994506835938e+00,2.954974412918090820e+00,-1.521181464195251465e-01,1.729349017143249512e+00,-7.110528349876403809e-01,2.098604917526245117e+00
1.430238634347915649e-01,-5.481791496276855469e-01,2.060800343751907349e-01,5.401370525360107422e-01,6.532163619995117188e-01,-1.666694879531860352e-01,5.037677288055419922e-01,2.680109500885009766e+00,-1.859662294387817383e+00,1.635757207870483398e+00,-1.795379638671875000e+00,-1.771525889635086060e-01,-1.289341926574707031e+00,2.086344957351684570e+00
-5.284430384635925293e-01,4.994740188121795654e-01,2.979408800601959229e-01,2.205388098955154419e-01,-4.320141673088073730e-01,-2.882856428623199463e-01,8.256014585494995117e-01,1.882603645324707031e+00,1.374979019165039062e+00,-2.243325233459472656e+00,1.123206019401550293e+00,-1.489687323570251465e+00,1.136106014251708984e+00,-3.484317958354949951e-01
-1.546140611171722412e-01,-4.660272300243377686e-01,-1.481776088476181030e-01,4.116559326648712158e-01,-2.968051433563232422e-01,4.441238641738891602e-01,7.383766770362854004e-01,1.410059571266174316e+00,-1.954027533531188965e+00,-2.324119508266448975e-01,1.135145306587219238e+00,1.254420578479766846e-01,2.019482135772705078e+00,-1.659993082284927368e-01
-4.715677797794342041e-01,-4.404337704181671143e-01,7.497999668121337891e-01,9.721398353576660156e-01,1.579589545726776123e-01,-1.322554051876068115e-01,-1.118104681372642517e-01,1.076700329780578613e+00,-7.870344519615173340e-01,-1.049964189529418945e+00,5.410419702529907227e-01,-2.716723442077636719e+00,1.832264542579650879e+00,1.278312057256698608e-01
4.616363942623138428e-01,-2.194744795560836792e-01,7.094462513923645020e-01,3.251136541366577148e-01,7.877774536609649658e-02,8.882005810737609863e-01,-3.149522542953491211e-01,-1.463871598243713379e+00,5.802313089370727539e-01,-1.787809848785400391e+00,1.623238205909729004e+00,2.157987833023071289e+00,-1.182125806808471680e+00,-2.364485502243041992e+00
-2.392604649066925049e-01,-6.220465898513793945e-01,7.686891555786132812e-01,4.979650974273681641e-01,-4.604223072528839111e-01,-2.794538736343383789e-01,6.796672940254211426e-01,7.886976599693298340e-01,-7.350761890411376953e-01,-1.973923325538635254e+00,-9.378699660301208496e-01,-2.257044553756713867e+00,1.211162686347961426e+00,-2.999776840209960938e+00
-5.361964106559753418e-01,-3.348886668682098389e-01,8.230655789375305176e-01,5.280596017837524414e-01,2.655554413795471191e-01,4.551273882389068604e-01,6.659523844718933105e-01,-2.717865943908691406e+00,1.187418341636657715e+00,-1.467467397451400757e-01,4.030130803585052490e-01,-7.631356716156005859e-01,-1.719582557678222656e+00,-2.091001272201538086e+00
-3.330656886100769043e-01,-1.276388615369796753e-01,3.887581825256347656e-01,4.498184919357299805e-01,6.939863562583923340e-01,5.549973249435424805e-02,5.594336390495300293e-01,-2.424671888351440430e+00,4.969784319400787354e-01,2.556708097457885742e+00,2.081716060638427734e+00,7.425501942634582520e-01,-1.844009637832641602e+00,8.831577897071838379e-01
4.813240468502044678e-01,4.162397384643554688e-01,7.758523225784301758e-01,4.088707566261291504e-01,5.350106954574584961e-01,7.279523611068725586e-01,-1.291262656450271606e-01,1.194705128669738770e+00,1.220890998840332031e+00,-2.220384359359741211e+00,-1.119769930839538574e+00,2.858321189880371094e+00,1.208724975585937500e+00,1.568076014518737793e+00
-2.829809486865997314e-01,-1.049888804554939270e-01,1.038252472877502441e+00,-7.638276815414428711e-01,-1.573527306318283081e-01,2.126078456640243530e-01,5.887320637702941895e-01,1.813024044036865234e+00,-2.566936910152435303e-01,-1.821980476379394531e+00,7.927284836769104004e-01,-8.416509628295898438e-01,-1.530030369758605957e+00,2.435294151306152344e+00
-1.892915368080139160e-01,3.205602765083312988e-01,1.048115015029907227e+00,2.006494104862213135e-01,4.146688282489776611e-01,6.265190243721008301e-01,6.286998391151428223e-01,-8.721889555454254150e-02,-2.617993652820587158e-01,-1.218188047409057617e+00,8.253499269485473633e-01,-1.840907216072082520e+00,-1.312654972076416016e+00,-9.305635690689086914e-01
2.945971488952636719e-01,-1.927624046802520752e-01,6.589092612266540527e-01,2.289956212043762207e-01,8.050815463066101074e-01,4.435116946697235107e-01,-3.204717636108398438e-01,1.379103660583496094e+00,-9.411187171936035156e-01,1.966267943382263184e+00,1.736144661903381348e+00,3.235300183296203613e-01,-1.805885553359985352e+00,-2.107329607009887695e+00
-3.073301017284393311e-01,-9.019817411899566650e-02,7.062382102012634277e-01,-5.313720107078552246e-01,-3.015203773975372314e-01,7.753130793571472168e-01,-1.600587666034698486e-01,-1.212502837181091309e+00,-9.912803173065185547e-01,-7.885690331459045410e-01,-2.091379880905151367e+00,8.190631270408630371e-01,-5.066611170768737793e-01,-1.920961737632751465e+00
-4.723877012729644775e-01,-5.700233578681945801e-01,4.831503033638000488e-01,3.209254145622253418e-01,-2.584898769855499268e-01,6.097223758697509766e-01,6.770734786987304688e-01,-2.855973720550537109e+00,1.494683027267456055e+00,1.637915253639221191e+00,-1.094168305397033691e+00,1.311461448669433594e+00,6.630411744117736816e-01,2.379718571901321411e-01
-6.182689592242240906e-02,7.968645542860031128e-03,1.229622721672058105e+00,-2.011650949716567993e-01,-3.518589138984680176e-01,3.886696994304656982e-01,8.274441361427307129e-01,-6.676427721977233887e-01,1.008232161402702332e-01,-1.454357896000146866e-02,2.155878543853759766e-01,6.707883477210998535e-01,-7.430912256240844727e-01,8.607331514358520508e-01
-3.150846436619758606e-02,-4.385538101196289062e-01,7.681232094764709473e-01,-5.029578134417533875e-02,8.760958313941955566e-01,-1.401344835758209229e-01,4.585725963115692139e-01,-2.311552286148071289e+00,9.718219190835952759e-02,-2.571373462677001953e+00,1.404054641723632812e+00,-2.196963548660278320e+00,1.564482927322387695e+00,-1.819895744323730469e+00
-4.664481282234191895e-01,-1.473140716552734375e-01,-1.273874193429946899e-01,9.044036269187927246e-01,3.902132511138916016e-01,-1.306009143590927124e-01,1.128317117691040039e-01,-8.681446313858032227e-02,-1.680737137794494629e+00,4.213947653770446777e-01,1.408688187599182129e+00,9.371235966682434082e-01,1.081602722406387329e-01,1.229757428169250488e+00
2.204178422689437866e-01,-1.318240910768508911e-01,7.682894468307495117e-01,8.071628808975219727e-01,-2.966949045658111572e-01,4.673596099019050598e-02,5.082087516784667969e-01,-1.448289871215820312e+00,-5.598149895668029785e-01,6.287414431571960449e-01,-1.797518968582153320e+00,2.552923679351806641e+00,-1.220035076141357422e+00,-5.250080674886703491e-02
-9.245012700557708740e-02,-3.902907967567443848e-01,2.155374884605407715e-01,-6.633763909339904785e-01,-2.978894114494323730e-01,-1.805948615074157715e-01,6.622530817985534668e-01,2.312925815582275391e+00,-1.759472846984863281e+00,1.786288261413574219e+00,-1.840134739875793457e+00,3.442969322204589844e-01,1.835711598396301270e+00,-5.134127140045166016e-01
4.706002175807952881e-01,-7.299243472516536713e-03,8.444405794143676758e-01,-2.709929645061492920e-01,-7.231904864311218262e-01,-3.458953201770782471e-01,5.328365564346313477e-01,-7.769622206687927246e-01,8.730854392051696777e-01,1.920535922050476074e+00,-9.809492230415344238e-01,-2.725818872451782227e+00,-1.799553990364074707e+00,-1.197878956794738770e+00
-5.451945066452026367e-01,-1.287247799336910248e-02,-1.076061800122261047e-01,2.564286589622497559e-01,7.307482957839965820e-01,-4.964863657951354980e-01,3.921130001544952393e-01,2.638329982757568359e+00,1.929301261901855469e+00,-2.390742301940917969e+00,9.431980252265930176e-01,1.878804564476013184e-01,-1.300785183906555176e+00,1.599979549646377563e-01
3.742142617702484131e-01,-3.889578282833099365e-01,7.614964246749877930e-01,7.879363894462585449e-01,-6.062370538711547852e-01,1.043329238891601562e-01,-2.734129875898361206e-02,-1.490870118141174316e+00,5.249603986740112305e-01,-1.905458211898803711e+00,1.043822884559631348e+00,-5.033047199249267578e-01,-1.652418375015258789e+00,8.468077182769775391e-01
-4.725523293018341064e-01,6.706519424915313721e-02,7.403923273086547852e-01,-3.551643788814544678e-01,5.135019421577453613e-01,7.677235603332519531e-01,1.441342830657958984e-01,-8.428623080253601074e-01,-1.729107797145843506e-01,9.805678129196166992e-01,1.603569507598876953e+00,-1.977193236351013184e+00,-1.338751912117004395e+00,-6.013530492782592773e-01
-5.236236453056335449e-01,7.030497789382934570e-01,4.019887149333953857e-01,2.738581001758575439e-01,-5.374200344085693359e-01,-5.680935382843017578e-01,5.598672628402709961e-01,-9.642180204391479492e-01,-1.431827187538146973e+00,2.957764148712158203e+00,-2.387100756168365479e-01,-8.763265609741210938e-01,-7.742769718170166016e-01,3.002176761627197266e+00
-1.165000200271606445e-01,4.822750389575958252e-01,1.090446710586547852e+00,-2.735358178615570068e-01,4.203992486000061035e-01,7.721295356750488281e-01,3.902033269405364990e-01,-1.040523409843444824e+00,-5.373400449752807617e-01,1.567701578140258789e+00,-2.907520234584808350e-01,1.340325713157653809e+00,4.541208744049072266e-01,3.857290446758270264e-01
1.896155178546905518e-01,-4.633825123310089111e-01,9.524127840995788574e-01,3.177429437637329102e-01,-5.638378113508224487e-02,9.431035518646240234e-01,-8.010004460811614990e-02,-1.697584509849548340e+00,1.112995982170104980e+00,2.528806686401367188e+00,-1.030069112777709961e+00,2.739496707916259766e+00,-2.199123799800872803e-01,-6.286380290985107422e-01
1.730152368545532227e-01,7.579181194305419922e-01,-4.842468351125717163e-02,3.824974298477172852e-01,8.966535329818725586e-01,1.663286089897155762e-01,-1.484687626361846924e-01,1.342970013618469238e+00,2.023003339767456055e+00,5.682680010795593262e-01,7.376191020011901855e-02,2.927965641021728516e+00,-8.300437331199645996e-01,-1.219690442085266113e+00
1.465029716491699219e-01,-5.357189178466796875e-01,-4.262975417077541351e-03,-9.646850079298019409e-02,8.374426960945129395e-01,-5.167476047063246369e-05,5.379437804222106934e-01,-1.650357484817504883e+00,1.490038275718688965e+00,-2.838281154632568359e+00,1.348538875579833984e+00,1.125816226005554199e+00,-9.384685754776000977e-01,3.278095722198486328e-01
