ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,q_prev_0,q_prev_1,q_prev_2,q_prev_3,q_prev_4,q_prev_5,q_prev_6,q_curr_0,q_curr_1,q_curr_2,q_curr_3,q_curr_4,q_curr_5,q_curr_6
0.039289,-0.122693,1.142601,-0.461828,0.498248,-0.003126,0.733795,0.096527,-0.103413,-1.204801,-0.494434,1.844578,1.718024,-1.151815,0.109171,-0.128611,-1.236205,-0.478861,1.824478,1.730229,-1.138155
0.038583,-0.142595,1.138971,-0.399368,0.517093,-0.023613,0.756679,0.109171,-0.128611,-1.236205,-0.478861,1.824478,1.730229,-1.138155,0.052199,-0.152673,-1.164316,-0.536965,1.718646,1.637137,-1.136699
0.065765,-0.167236,1.110927,-0.424471,0.513644,0.041790,0.744478,0.052199,-0.152673,-1.164316,-0.536965,1.718646,1.637137,-1.136699,0.053745,-0.158553,-1.103606,-0.670607,1.738442,1.715209,-1.193088
0.024309,-0.175136,1.104272,-0.449268,0.494378,0.042571,0.742924,0.053745,-0.158553,-1.103606,-0.670607,1.738442,1.715209,-1.193088,0.034755,-0.196198,-1.148324,-0.686920,1.809817,1.807078,-1.209885
0.054713,-0.155548,1.105162,-0.467193,0.490163,0.168365,0.716327,0.034755,-0.196198,-1.148324,-0.686920,1.809817,1.807078,-1.209885,0.130008,-0.194419,-1.060639,-0.691585,1.816369,1.825352,-1.050942
0.045654,-0.151268,1.100109,-0.500513,0.472614,0.196584,0.698196,0.130008,-0.194419,-1.060639,-0.691585,1.816369,1.825352,-1.050942,0.172572,-0.229782,-1.012189,-0.709677,1.791882,1.870782,-1.049388
0.049426,-0.144949,1.098683,-0.522915,0.492417,0.162552,0.676507,0.172572,-0.229782,-1.012189,-0.709677,1.791882,1.870782,-1.049388,0.186501,-0.229083,-0.995360,-0.688428,1.695034,1.904111,-1.098489
0.045372,-0.155185,1.098538,-0.486006,0.485244,0.147123,0.711823,0.186501,-0.229083,-0.995360,-0.688428,1.695034,1.904111,-1.098489,0.114386,-0.232004,-0.991161,-0.723104,1.736585,1.837002,-1.118836
0.050565,-0.163388,1.090138,-0.498357,0.456837,0.134490,0.724467,0.114386,-0.232004,-0.991161,-0.723104,1.736585,1.837002,-1.118836,0.085142,-0.234333,-0.977218,-0.773498,1.772799,1.840152,-1.213434
0.032854,-0.170698,1.087814,-0.462693,0.496040,0.116027,0.725533,0.085142,-0.234333,-0.977218,-0.773498,1.772799,1.840152,-1.213434,-0.012787,-0.234949,-0.988266,-0.778669,1.771400,1.851430,-1.166051
-0.034811,-0.173969,1.092592,-0.469863,0.440487,0.020870,0.764699,-0.012787,-0.234949,-0.988266,-0.778669,1.771400,1.851430,-1.166051,-0.068342,-0.293548,-1.042932,-0.764224,1.833648,1.829863,-1.291136
-0.081453,-0.176393,1.086608,-0.420341,0.459923,-0.004578,0.782153,-0.068342,-0.293548,-1.042932,-0.764224,1.833648,1.829863,-1.291136,-0.153542,-0.335199,-1.070819,-0.784643,1.835577,1.814276,-1.238669
-0.100738,-0.184043,1.070621,-0.409315,0.442641,0.010063,0.797765,-0.153542,-0.335199,-1.070819,-0.784643,1.835577,1.814276,-1.238669,-0.187343,-0.378315,-1.046875,-0.861425,1.855061,1.819403,-1.246041
-0.081312,-0.174040,1.071330,-0.464148,0.411824,0.037462,0.783303,-0.187343,-0.378315,-1.046875,-0.861425,1.855061,1.819403,-1.246041,-0.107929,-0.409426,-0.943860,-0.872697,1.791210,1.822899,-1.299854
-0.065795,-0.170793,1.065892,-0.469784,0.426559,0.092251,0.767359,-0.107929,-0.409426,-0.943860,-0.872697,1.791210,1.822899,-1.299854,-0.145517,-0.389574,-0.916081,-0.903805,1.840581,1.880775,-1.228038
-0.027531,-0.201894,1.055471,-0.435182,0.476600,0.081939,0.759444,-0.145517,-0.389574,-0.916081,-0.903805,1.840581,1.880775,-1.228038,-0.119046,-0.321403,-1.010121,-0.919700,1.797230,1.886736,-1.256611
0.030808,-0.207084,1.056670,-0.427468,0.518089,0.090130,0.735344,-0.119046,-0.321403,-1.010121,-0.919700,1.797230,1.886736,-1.256611,-0.127354,-0.227294,-1.018607,-0.899011,1.785617,1.890522,-1.256310
0.091285,-0.191883,1.063761,-0.442588,0.500060,0.125969,0.733613,-0.127354,-0.227294,-1.018607,-0.899011,1.785617,1.890522,-1.256310,-0.104938,-0.169028,-0.936237,-0.883530,1.815094,1.832978,-1.260704
0.120936,-0.174435,1.067260,-0.487818,0.493343,0.160056,0.702160,-0.104938,-0.169028,-0.936237,-0.883530,1.815094,1.832978,-1.260704,-0.057923,-0.125730,-0.925657,-0.839210,1.839633,1.892994,-1.246236
0.108561,-0.211929,1.062595,-0.380310,0.603192,0.061313,0.698401,-0.057923,-0.125730,-0.925657,-0.839210,1.839633,1.892994,-1.246236,-0.075708,-0.108938,-1.072186,-0.820066,1.657212,1.806821,-1.223648
0.051928,-0.193384,1.075547,-0.430380,0.598707,0.038279,0.674432,-0.075708,-0.108938,-1.072186,-0.820066,1.657212,1.806821,-1.223648,-0.051832,-0.167059,-1.107792,-0.751539,1.633010,1.918967,-1.223744
0.121744,-0.205506,1.055803,-0.440892,0.611205,0.061679,0.654399,-0.051832,-0.167059,-1.107792,-0.751539,1.633010,1.918967,-1.223744,-0.031430,-0.086216,-1.101240,-0.801656,1.627524,1.917186,-1.291981
0.103096,-0.197856,1.061228,-0.447232,0.599252,0.061881,0.661099,-0.031430,-0.086216,-1.101240,-0.801656,1.627524,1.917186,-1.291981,-0.044222,-0.123325,-1.055022,-0.799925,1.613384,1.911877,-1.280825
0.057980,-0.194125,1.080622,-0.421446,0.587597,0.011800,0.690633,-0.044222,-0.123325,-1.055022,-0.799925,1.613384,1.911877,-1.280825,-0.013381,-0.173311,-1.107102,-0.744691,1.592767,1.841035,-1.258634
0.000670,-0.179886,1.090038,-0.474363,0.529044,-0.023690,0.703229,-0.013381,-0.173311,-1.107102,-0.744691,1.592767,1.841035,-1.258634,0.009788,-0.249847,-1.095628,-0.707912,1.611487,1.872634,-1.328847
-0.025584,-0.167055,1.093618,-0.506866,0.516310,0.005873,0.690273,0.009788,-0.249847,-1.095628,-0.707912,1.611487,1.872634,-1.328847,0.026340,-0.264978,-1.119767,-0.664384,1.685450,1.962352,-1.263107
-0.010444,-0.157385,1.093953,-0.535206,0.514014,0.022941,0.669939,0.026340,-0.264978,-1.119767,-0.664384,1.685450,1.962352,-1.263107,0.020853,-0.247342,-1.081426,-0.658326,1.691989,2.003540,-1.266071
-0.028483,-0.149942,1.092990,-0.555400,0.499631,0.015121,0.664583,0.020853,-0.247342,-1.081426,-0.658326,1.691989,2.003540,-1.266071,-0.015612,-0.268065,-1.049730,-0.658176,1.708999,2.037044,-1.284813
-0.027797,-0.144507,1.108146,-0.542711,0.492656,-0.048791,0.678509,-0.015612,-0.268065,-1.049730,-0.658176,1.708999,2.037044,-1.284813,0.022201,-0.249123,-1.111471,-0.586061,1.683962,1.954289,-1.337065
-0.034076,-0.147803,1.104786,-0.529193,0.506279,-0.048652,0.679169,0.022201,-0.249123,-1.111471,-0.586061,1.683962,1.954289,-1.337065,-0.028851,-0.246514,-1.125164,-0.602902,1.714947,1.971283,-1.321263
-0.018030,-0.175029,1.094499,-0.473039,0.582115,-0.070921,0.657530,-0.028851,-0.246514,-1.125164,-0.602902,1.714947,1.971283,-1.321263,-0.008360,-0.215708,-1.230561,-0.621124,1.605937,1.973086,-1.321495
0.040207,-0.178632,1.092279,-0.484254,0.577091,-0.028982,0.656981,-0.008360,-0.215708,-1.230561,-0.621124,1.605937,1.973086,-1.321495,0.043917,-0.156326,-1.220423,-0.646142,1.630195,1.946690,-1.321564
0.029125,-0.164085,1.095484,-0.514815,0.573644,-0.008974,0.637038,0.043917,-0.156326,-1.220423,-0.646142,1.630195,1.946690,-1.321564,0.093223,-0.184215,-1.180139,-0.612272,1.582455,1.995385,-1.286636
0.000844,-0.180555,1.093185,-0.478273,0.563749,-0.013334,0.673249,0.093223,-0.184215,-1.180139,-0.612272,1.582455,1.995385,-1.286636,0.098320,-0.222331,-1.223099,-0.639155,1.609585,1.947604,-1.264760
-0.036445,-0.147118,1.106473,-0.492817,0.598439,-0.080328,0.626538,0.098320,-0.222331,-1.223099,-0.639155,1.609585,1.947604,-1.264760,0.036232,-0.232534,-1.217616,-0.516899,1.540719,2.021204,-1.257268
-0.026548,-0.142944,1.110115,-0.500161,0.574597,-0.038110,0.646703,0.036232,-0.232534,-1.217616,-0.516899,1.540719,2.021204,-1.257268,0.056791,-0.226617,-1.195380,-0.524583,1.613421,1.998381,-1.200656
-0.046517,-0.138283,1.113989,-0.496558,0.563119,-0.063967,0.657446,0.056791,-0.226617,-1.195380,-0.524583,1.613421,1.998381,-1.200656,0.024572,-0.229629,-1.248978,-0.501832,1.685678,1.994513,-1.210501
0.466270,0.425978,0.684691,-0.717180,0.339655,-0.108924,0.598684,-2.280457,-0.460505,2.958808,-1.287673,-2.053421,-0.323373,0.731013,-2.309787,-0.388740,2.967060,-1.295235,-2.031792,-0.320277,0.736533
0.510978,0.407507,0.656351,-0.727577,0.358849,-0.137414,0.568310,-2.309787,-0.388740,2.967060,-1.295235,-2.031792,-0.320277,0.736533,-2.330203,-0.458645,2.889878,-1.262573,-2.045627,-0.350082,0.736959
0.503674,0.418592,0.695079,-0.684038,0.375911,-0.120545,0.613394,-2.330203,-0.458645,2.889878,-1.262573,-2.045627,-0.350082,0.736959,-2.290457,-0.449627,2.857076,-1.201258,-1.966667,-0.325354,0.785642
0.451171,0.447052,0.742833,-0.678474,0.338948,-0.055839,0.649360,-2.290457,-0.449627,2.857076,-1.201258,-1.966667,-0.325354,0.785642,-2.228359,-0.393122,2.887781,-1.171341,-1.940684,-0.380221,0.820678
0.469549,0.451206,0.737188,-0.669513,0.338820,-0.038951,0.659876,-2.228359,-0.393122,2.887781,-1.171341,-1.940684,-0.380221,0.820678,-2.296149,-0.432852,2.952959,-1.129330,-1.866314,-0.393805,0.763065
0.471924,0.445715,0.767258,-0.662046,0.309429,-0.078413,0.678086,-2.296149,-0.432852,2.952959,-1.129330,-1.866314,-0.393805,0.763065,-2.308171,-0.427750,2.956908,-1.072646,-1.884378,-0.376203,0.713634
0.472068,0.444607,0.761992,-0.657114,0.336450,-0.054900,0.672301,-2.308171,-0.427750,2.956908,-1.072646,-1.884378,-0.376203,0.713634,-2.285655,-0.427595,2.919418,-1.084437,-1.893587,-0.389711,0.802201
0.504792,0.409958,0.735398,-0.659071,0.386267,-0.066897,0.641832,-2.285655,-0.427595,2.919418,-1.084437,-1.893587,-0.389711,0.802201,-2.290578,-0.439790,2.814545,-1.129148,-1.906740,-0.424003,0.871287
0.490385,0.387847,0.776514,-0.624560,0.401978,-0.046123,0.667991,-2.290578,-0.439790,2.814545,-1.129148,-1.906740,-0.424003,0.871287,-2.298825,-0.375368,2.817630,-1.127286,-1.911180,-0.423813,0.957226
0.567389,0.343188,0.716455,-0.610023,0.466683,-0.092368,0.633677,-2.298825,-0.375368,2.817630,-1.127286,-1.911180,-0.423813,0.957226,-2.414805,-0.475445,2.790472,-1.126560,-1.876675,-0.400159,0.938014
0.529420,0.365374,0.771149,-0.599578,0.431612,-0.055041,0.671705,-2.414805,-0.475445,2.790472,-1.126560,-1.876675,-0.400159,0.938014,-2.363853,-0.423935,2.799675,-1.078427,-1.863043,-0.428233,0.972905
0.510367,0.390180,0.706573,-0.665088,0.426583,-0.013420,0.612785,-2.363853,-0.423935,2.799675,-1.078427,-1.863043,-0.428233,0.972905,-2.358322,-0.423868,2.873322,-1.200970,-1.933927,-0.487587,0.954742
0.548802,0.376395,0.646198,-0.625979,0.499932,-0.028547,0.597832,-2.358322,-0.423868,2.873322,-1.200970,-1.933927,-0.487587,0.954742,-2.371053,-0.499234,2.824064,-1.244013,-1.811056,-0.397500,0.934154
0.586569,0.338016,0.610619,-0.658715,0.497512,-0.109148,0.553772,-2.371053,-0.499234,2.824064,-1.244013,-1.811056,-0.397500,0.934154,-2.389232,-0.556695,2.728658,-1.249857,-1.860948,-0.401742,0.854144
0.597800,0.321055,0.623274,-0.664930,0.478282,-0.162503,0.550188,-2.389232,-0.556695,2.728658,-1.249857,-1.860948,-0.401742,0.854144,-2.427330,-0.549263,2.746968,-1.228983,-1.926973,-0.359008,0.814133
0.600906,0.308708,0.623159,-0.654497,0.488539,-0.190832,0.544561,-2.427330,-0.549263,2.746968,-1.228983,-1.926973,-0.359008,0.814133,-2.395688,-0.549795,2.678149,-1.244793,-1.908705,-0.328360,0.807084
0.573534,0.338555,0.679439,-0.614118,0.464117,-0.210699,0.602544,-2.395688,-0.549795,2.678149,-1.244793,-1.908705,-0.328360,0.807084,-2.319099,-0.499420,2.665316,-1.207287,-1.812015,-0.230335,0.745684
0.579572,0.263553,0.699693,-0.584487,0.491724,-0.258438,0.591433,-2.319099,-0.499420,2.665316,-1.207287,-1.812015,-0.230335,0.745684,-2.365425,-0.425174,2.612402,-1.273414,-1.836325,-0.209324,0.740564
0.599437,0.231124,0.664713,-0.536533,0.562333,-0.236475,0.583090,-2.365425,-0.425174,2.612402,-1.273414,-1.836325,-0.209324,0.740564,-2.397954,-0.458884,2.576785,-1.317389,-1.722243,-0.194449,0.784902
0.596606,0.190141,0.599315,0.615150,-0.557587,0.249370,-0.498500,-2.397954,-0.458884,2.576785,-1.317389,-1.722243,-0.194449,0.784902,-2.422407,-0.468182,2.541108,-1.449975,-1.791143,-0.284979,0.672413
0.600039,0.147387,0.668052,-0.569639,0.544614,-0.303896,0.535308,-2.422407,-0.468182,2.541108,-1.449975,-1.791143,-0.284979,0.672413,-2.482175,-0.401934,2.538886,-1.385447,-1.770594,-0.245852,0.627368
0.589319,0.147597,0.703826,-0.571245,0.514503,-0.313475,0.557404,-2.482175,-0.401934,2.538886,-1.385447,-1.770594,-0.245852,0.627368,-2.455978,-0.365499,2.510053,-1.357470,-1.742285,-0.273329,0.571230
0.593961,0.113106,0.687070,-0.545395,0.553433,-0.317735,0.543415,-2.455978,-0.365499,2.510053,-1.357470,-1.742285,-0.273329,0.571230,-2.515184,-0.361173,2.526404,-1.397096,-1.740956,-0.244802,0.602139
0.571394,0.124816,0.765900,-0.515876,0.508859,-0.359610,0.587890,-2.515184,-0.361173,2.526404,-1.397096,-1.740956,-0.244802,0.602139,-2.437590,-0.297324,2.476339,-1.312917,-1.767504,-0.192559,0.605539
0.599159,0.116718,0.685222,-0.521790,0.558295,-0.377834,0.522765,-2.437590,-0.297324,2.476339,-1.312917,-1.767504,-0.192559,0.605539,-2.458198,-0.387709,2.467761,-1.390886,-1.719140,-0.116719,0.565693
0.610323,0.117375,0.689840,-0.505667,0.551705,-0.430351,0.504699,-2.458198,-0.387709,2.467761,-1.390886,-1.719140,-0.116719,0.565693,-2.443099,-0.423979,2.436337,-1.352161,-1.721066,-0.029737,0.541581
0.599371,0.162149,0.677190,-0.543704,0.528445,-0.407874,0.508695,-2.443099,-0.423979,2.436337,-1.352161,-1.721066,-0.029737,0.541581,-2.393132,-0.419108,2.476126,-1.374519,-1.723544,-0.035512,0.499779
0.584971,0.198006,0.727346,-0.516820,0.512033,-0.367917,0.579100,-2.393132,-0.419108,2.476126,-1.374519,-1.723544,-0.035512,0.499779,-2.360028,-0.386596,2.505804,-1.297670,-1.651077,-0.054259,0.518431
0.591096,0.175801,0.768811,-0.472266,0.514309,-0.373380,0.610769,-2.360028,-0.386596,2.505804,-1.297670,-1.651077,-0.054259,0.518431,-2.391208,-0.385428,2.475816,-1.216667,-1.632892,-0.065160,0.578112
0.635352,0.156322,0.706019,-0.501977,0.540071,-0.361014,0.570974,-2.391208,-0.385428,2.475816,-1.216667,-1.632892,-0.065160,0.578112,-2.499739,-0.486133,2.515608,-1.213644,-1.620370,-0.131480,0.576950
0.602175,0.217701,0.716595,-0.553233,0.497862,-0.289303,0.601972,-2.499739,-0.486133,2.515608,-1.213644,-1.620370,-0.131480,0.576950,-2.399564,-0.444923,2.524093,-1.235596,-1.640099,-0.237940,0.589832
0.612908,0.238159,0.646213,-0.627314,0.474580,-0.321867,0.526927,-2.399564,-0.444923,2.524093,-1.235596,-1.640099,-0.237940,0.589832,-2.357289,-0.523704,2.491023,-1.293470,-1.688366,-0.235266,0.485612
0.593873,0.220097,0.615463,0.667719,-0.452435,0.368417,-0.462302,-2.357289,-0.523704,2.491023,-1.293470,-1.688366,-0.235266,0.485612,-2.326576,-0.486011,2.478467,-1.417505,-1.738187,-0.173621,0.346713
0.599947,0.229927,0.562328,0.658739,-0.503641,0.332666,-0.449156,-2.326576,-0.486011,2.478467,-1.417505,-1.738187,-0.173621,0.346713,-2.343952,-0.545011,2.518696,-1.451261,-1.717989,-0.145348,0.438524
0.612216,0.199724,0.608479,0.646095,-0.485051,0.373813,-0.455578,-2.343952,-0.545011,2.518696,-1.451261,-1.717989,-0.145348,0.438524,-2.354099,-0.526209,2.444443,-1.391740,-1.756015,-0.173385,0.437411
0.621985,0.173161,0.613603,0.644455,-0.488875,0.381904,-0.447022,-2.354099,-0.526209,2.444443,-1.391740,-1.756015,-0.173385,0.437411,-2.432243,-0.514771,2.492816,-1.377093,-1.835460,-0.179576,0.474513
0.647809,0.136993,0.585328,0.605472,-0.534164,0.410728,-0.423527,-2.432243,-0.514771,2.492816,-1.377093,-1.835460,-0.179576,0.474513,-2.526143,-0.568509,2.536644,-1.363588,-1.814861,-0.086601,0.497941
0.612050,0.125282,0.649189,0.572082,-0.529384,0.420142,-0.464710,-2.526143,-0.568509,2.536644,-1.363588,-1.814861,-0.086601,0.497941,-2.493248,-0.432972,2.525954,-1.403483,-1.793471,-0.064652,0.471605
0.584816,0.077709,0.693704,-0.524101,0.550563,-0.417076,0.498244,-2.493248,-0.432972,2.525954,-1.403483,-1.793471,-0.064652,0.471605,-2.544868,-0.317479,2.542296,-1.440097,-1.747675,-0.070109,0.458961
0.604097,0.125543,0.701356,-0.545960,0.514799,-0.412518,0.516468,-2.544868,-0.317479,2.542296,-1.440097,-1.747675,-0.070109,0.458961,-2.516755,-0.382074,2.559927,-1.344449,-1.724366,-0.088920,0.433605
0.612671,0.108397,0.718408,0.547096,-0.489430,0.473752,-0.486523,-2.516755,-0.382074,2.559927,-1.344449,-1.724366,-0.088920,0.433605,-2.537271,-0.394772,2.541037,-1.298634,-1.811026,-0.045820,0.414621
0.623461,0.173425,0.705648,-0.572179,0.475818,-0.401468,0.533884,-2.537271,-0.394772,2.541037,-1.298634,-1.811026,-0.045820,0.414621,-2.518424,-0.451121,2.607468,-1.236352,-1.763047,-0.121557,0.456077
0.641473,0.202833,0.664885,-0.585797,0.485054,-0.384934,0.522867,-2.518424,-0.451121,2.607468,-1.236352,-1.763047,-0.121557,0.456077,-2.498181,-0.531385,2.606253,-1.218125,-1.735243,-0.112694,0.470639
0.619336,0.178811,0.708987,-0.588834,0.464984,-0.394501,0.530503,-2.498181,-0.531385,2.606253,-1.218125,-1.735243,-0.112694,0.470639,-2.424501,-0.470083,2.462901,-1.233997,-1.743476,-0.200299,0.475348
0.619011,0.224730,0.656062,0.623673,-0.454618,0.402580,-0.492222,-2.424501,-0.470083,2.462901,-1.233997,-1.743476,-0.200299,0.475348,-2.362063,-0.524411,2.479721,-1.279788,-1.777071,-0.126429,0.448220
0.621891,0.299154,0.599371,0.677372,-0.410089,0.387187,-0.472315,-2.362063,-0.524411,2.479721,-1.279788,-1.777071,-0.126429,0.448220,-2.338952,-0.617972,2.572836,-1.249656,-1.786196,-0.097652,0.377729
0.607223,0.327462,0.580738,0.691472,-0.397403,0.389557,-0.460633,-2.338952,-0.617972,2.572836,-1.249656,-1.786196,-0.097652,0.377729,-2.279826,-0.634171,2.562633,-1.274238,-1.815229,-0.062919,0.390524
0.587220,0.358622,0.565490,-0.688064,0.434292,-0.294883,0.501001,-2.279826,-0.634171,2.562633,-1.274238,-1.815229,-0.062919,0.390524,-2.247238,-0.634611,2.588293,-1.295181,-1.703742,-0.141315,0.453571
0.541805,0.455440,0.545316,-0.711619,0.400017,-0.221881,0.533249,-2.247238,-0.634611,2.588293,-1.295181,-1.703742,-0.141315,0.453571,-2.178843,-0.677219,2.699757,-1.245406,-1.655185,-0.139914,0.442710
0.528447,0.470623,0.555966,-0.702291,0.402518,-0.210328,0.548206,-2.178843,-0.677219,2.699757,-1.245406,-1.655185,-0.139914,0.442710,-2.189313,-0.657693,2.769816,-1.236341,-1.700757,-0.098693,0.488767
-0.435571,-0.470007,0.084467,-0.147575,0.920288,-0.012568,-0.362125,1.316821,-1.387021,2.591250,-1.307306,-2.330255,-0.009853,0.119422,1.312649,-1.409021,2.443469,-1.369672,-2.274213,-0.043085,0.137451
-0.480476,-0.462511,0.135061,-0.059472,0.906201,-0.062312,-0.413980,1.312649,-1.409021,2.443469,-1.369672,-2.274213,-0.043085,0.137451,1.243115,-1.337085,2.436268,-1.355170,-2.157924,0.032737,0.122123
-0.487850,-0.448146,0.121518,-0.060017,0.897424,-0.054038,-0.433715,1.243115,-1.337085,2.436268,-1.355170,-2.157924,0.032737,0.122123,1.213454,-1.353363,2.461763,-1.360432,-2.177686,0.106096,0.116413
-0.401520,-0.522495,0.100743,-0.111254,0.912687,-0.102343,-0.379672,1.213454,-1.353363,2.461763,-1.360432,-2.177686,0.106096,0.116413,1.328433,-1.348826,2.551028,-1.342566,-2.129538,0.069866,0.073725
-0.384592,-0.514644,0.113294,-0.180540,0.917229,-0.066845,-0.348752,1.328433,-1.348826,2.551028,-1.342566,-2.129538,0.069866,0.073725,1.351418,-1.299398,2.553041,-1.406885,-2.197551,-0.001491,-0.014657
-0.376915,-0.479956,0.124417,-0.116052,0.935128,-0.059549,-0.329427,1.351418,-1.299398,2.553041,-1.406885,-2.197551,-0.001491,-0.014657,1.356893,-1.243146,2.552371,-1.519906,-2.207089,-0.009631,0.090143
-0.380667,-0.472725,0.097591,-0.072949,0.949106,-0.074121,-0.297291,1.356893,-1.243146,2.552371,-1.519906,-2.207089,-0.009631,0.090143,1.284036,-1.262680,2.637663,-1.497407,-2.178924,-0.003902,0.106641
-0.335240,-0.452998,0.056236,-0.099215,0.959332,-0.038872,-0.261397,1.284036,-1.262680,2.637663,-1.497407,-2.178924,-0.003902,0.106641,1.322916,-1.303154,2.681566,-1.566057,-2.162505,0.005035,0.075826
-0.353707,-0.427267,0.050612,-0.150437,0.946920,0.007622,-0.283994,1.322916,-1.303154,2.681566,-1.566057,-2.162505,0.005035,0.075826,1.321782,-1.334281,2.627981,-1.583738,-2.217705,0.021175,0.018322
-0.343196,-0.403039,0.026748,-0.143575,0.945922,0.039818,-0.288155,1.321782,-1.334281,2.627981,-1.583738,-2.217705,0.021175,0.018322,1.357381,-1.393355,2.599666,-1.614968,-2.151447,0.037690,0.007735
-0.335809,-0.421438,-0.015946,-0.166336,0.941150,0.034013,-0.292254,1.357381,-1.393355,2.599666,-1.614968,-2.151447,0.037690,0.007735,1.382317,-1.498715,2.597510,-1.515092,-2.144830,0.041085,0.035141
-0.348210,-0.400151,-0.036070,-0.229756,0.907142,0.080625,-0.343228,1.382317,-1.498715,2.597510,-1.515092,-2.144830,0.041085,0.035141,1.427097,-1.598588,2.513393,-1.504578,-2.180574,0.106687,0.019383
-0.426213,-0.325047,-0.021546,-0.175620,0.897798,0.148287,-0.375669,1.427097,-1.598588,2.513393,-1.504578,-2.180574,0.106687,0.019383,1.330370,-1.661989,2.375910,-1.516284,-2.189993,0.085464,0.073327
-0.442520,-0.359494,0.012719,-0.178195,0.871180,0.126269,-0.439714,1.330370,-1.661989,2.375910,-1.516284,-2.189993,0.085464,0.073327,1.390296,-1.670508,2.269175,-1.485420,-2.162225,0.100933,0.122401
-0.484758,-0.377949,0.074306,-0.138485,0.873296,0.095251,-0.457279,1.390296,-1.670508,2.269175,-1.485420,-2.162225,0.100933,0.122401,1.332055,-1.570070,2.221203,-1.447959,-2.246593,0.054420,0.198219
-0.488448,-0.380696,0.089394,-0.129435,0.877697,0.088950,-0.452750,1.332055,-1.570070,2.221203,-1.447959,-2.246593,0.054420,0.198219,1.319010,-1.528074,2.233051,-1.453207,-2.178400,0.042587,0.109182
-0.490126,-0.332675,0.089336,-0.111815,0.892016,0.129861,-0.418261,1.319010,-1.528074,2.233051,-1.453207,-2.178400,0.042587,0.109182,1.278848,-1.500515,2.252827,-1.531560,-2.214617,0.013501,0.090909
-0.523968,-0.303090,0.089814,-0.085633,0.888066,0.145105,-0.427726,1.278848,-1.500515,2.252827,-1.531560,-2.214617,0.013501,0.090909,1.210052,-1.531933,2.216396,-1.492983,-2.174161,0.006210,0.071307
-0.522982,-0.267158,0.089565,-0.090575,0.886793,0.199988,-0.406694,1.210052,-1.531933,2.216396,-1.492983,-2.174161,0.006210,0.071307,1.217049,-1.572762,2.159055,-1.539994,-2.205902,-0.051963,0.079410
-0.503840,-0.259463,0.055989,-0.146400,0.879020,0.239063,-0.385668,1.217049,-1.572762,2.159055,-1.539994,-2.205902,-0.051963,0.079410,1.253534,-1.652117,2.160311,-1.550991,-2.188826,-0.052610,0.006730
-0.487696,-0.184767,0.044789,-0.096829,0.884188,0.278296,-0.362473,1.253534,-1.652117,2.160311,-1.550991,-2.188826,-0.052610,0.006730,1.190415,-1.650646,2.211750,-1.661700,-2.171540,0.006871,-0.000922
-0.466006,-0.154816,0.044086,-0.178421,0.857764,0.344234,-0.337506,1.190415,-1.650646,2.211750,-1.661700,-2.171540,0.006871,-0.000922,1.217925,-1.685799,2.205782,-1.742746,-2.288757,0.054009,-0.050171
-0.479397,-0.118480,0.052573,-0.188726,0.831125,0.391078,-0.347379,1.217925,-1.685799,2.205782,-1.742746,-2.288757,0.054009,-0.050171,1.195149,-1.755121,2.135283,-1.751438,-2.325236,0.072908,-0.027544
-0.448230,-0.113230,0.034734,-0.169353,0.844464,0.372704,-0.345387,1.195149,-1.755121,2.135283,-1.751438,-2.325236,0.072908,-0.027544,1.211191,-1.743191,2.214172,-1.804818,-2.327983,0.129542,0.035683
-0.439103,-0.089441,0.001852,-0.151495,0.865862,0.369159,-0.301751,1.211191,-1.743191,2.214172,-1.804818,-2.327983,0.129542,0.035683,1.140103,-1.758809,2.282078,-1.779414,-2.318219,0.118658,0.016492
